open_datetime,close_datetime,close,regime,current_extreme
2022-10-14T00:00:00+00:00,2022-10-14T23:59:59.999000+00:00,19164.6,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-15T00:00:00+00:00,2022-10-15T23:59:59.999000+00:00,19060.4,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-16T00:00:00+00:00,2022-10-16T23:59:59.999000+00:00,19251.9,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-17T00:00:00+00:00,2022-10-17T23:59:59.999000+00:00,19540.6,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-18T00:00:00+00:00,2022-10-18T23:59:59.999000+00:00,19320.9,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-19T00:00:00+00:00,2022-10-19T23:59:59.999000+00:00,19116.7,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-20T00:00:00+00:00,2022-10-20T23:59:59.999000+00:00,19034.7,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-21T00:00:00+00:00,2022-10-21T23:59:59.999000+00:00,19150.9,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-22T00:00:00+00:00,2022-10-22T23:59:59.999000+00:00,19195.1,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-23T00:00:00+00:00,2022-10-23T23:59:59.999000+00:00,19560.7,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-24T00:00:00+00:00,2022-10-24T23:59:59.999000+00:00,19318.1,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-25T00:00:00+00:00,2022-10-25T23:59:59.999000+00:00,20068.3,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-26T00:00:00+00:00,2022-10-26T23:59:59.999000+00:00,20758.3,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-27T00:00:00+00:00,2022-10-27T23:59:59.999000+00:00,20285.5,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-28T00:00:00+00:00,2022-10-28T23:59:59.999000+00:00,20582.8,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-29T00:00:00+00:00,2022-10-29T23:59:59.999000+00:00,20796.7,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-30T00:00:00+00:00,2022-10-30T23:59:59.999000+00:00,20615.6,bear,2022-06-18T00:00:00+00:00|17593.2
2022-10-31T00:00:00+00:00,2022-10-31T23:59:59.999000+00:00,20482.0,bear,2022-06-18T00:00:00+00:00|17593.2
2022-11-01T00:00:00+00:00,2022-11-01T23:59:59.999000+00:00,20472.1,bear,2022-06-18T00:00:00+00:00|17593.2
2022-11-02T00:00:00+00:00,2022-11-02T23:59:59.999000+00:00,20140.1,bear,2022-06-18T00:00:00+00:00|17593.2
2022-11-03T00:00:00+00:00,2022-11-03T23:59:59.999000+00:00,20199.7,bear,2022-06-18T00:00:00+00:00|17593.2
2022-11-04T00:00:00+00:00,2022-11-04T23:59:59.999000+00:00,21137.6,bear,2022-06-18T00:00:00+00:00|17593.2
2022-11-05T00:00:00+00:00,2022-11-05T23:59:59.999000+00:00,21289.9,bear,2022-06-18T00:00:00+00:00|17593.2
2022-11-06T00:00:00+00:00,2022-11-06T23:59:59.999000+00:00,20900.0,bear,2022-06-18T00:00:00+00:00|17593.2
2022-11-07T00:00:00+00:00,2022-11-07T23:59:59.999000+00:00,20578.6,bear,2022-06-18T00:00:00+00:00|17593.2
2022-11-08T00:00:00+00:00,2022-11-08T23:59:59.999000+00:00,18534.0,bear,2022-11-08T00:00:00+00:00|16830.0
